order_id,products
1227801,40706 21903 24631 28601 24253 42557 17872 25811 38374 21479 26604 35951 11262
965658,14886 19511 32855 43112 116 1181 23734 42736 44799 11540 4377 27958 4920 21822 23909 35173 26477 18359 6615
179229,43049 45622
1489950,None
1096735,4142 47766 12016 21267 311 27966 44359 13176
3193888,26384 24852 9881 17949 37067 42828 43858 42342 17789
2538530,8193 47626 14870 39979 28204 21573 14413 32347 605 44683 9387 1217 47301 16096 24852 34073 28985 43338 43352 16797 33198 10673 15290 41408 13263 8174 1006 19454
3309910,47156 34358 27705 37687 13629 5450 19906 24024
2935302,8710 47626 45066 21019 48679 28199 14947 47209 44201 30391 30494 28985 27966 13176 24964 21903 22935 39877 41950 27104 39928
834598,30406 26096
3193895,31801 46654 13380 43086 26209 19049 25718 33401 31378 21653 47766 37019 40604 47781 19625 45737 11440 41665 22238 40706 40709 8518 42828 4942 46990 36766 22963 31717 43504 20980 26620
179240,11440
2214407,23047 7688 18441 45066 47626 22035 27156 49683 28204 47154 39475 31288 1090 32857 26209 9825 47209 18037 46206 21137 24725 47766 11440 4793 17600 9444 8424 40174 17652 39160 26897 30489 38689 26915 35108 35628 28985 27454 22367 48486 13176 27521 3970 3469 21903 28571 15290 32701 27086 16848 47059 33754 46047 45541 32742 24561 39928
1930418,6184
1187677,26914 14947 2982 5322 28204 37011 32478
1358897,9623 47000 19488 36911 33973 10957 30696 46703 21240
3372211,23288 29794
2891614,24852
3324983,23044 47626 24852 8474 23322 21405 28836 9387 28204 22831 39605 23734 28985 41787 4671 25153 12099 25804 24184 33626 19677 41950 45282 20833 16759
310329,37410 2086 5212 42615 46730 20693 8458 12069 8021 44910 13176 25466 21903 9666 24521
2498399,20995 21137 22035 42265 31513 22169 47008 25890 25133 42030 35887 21938 25659 15040 44014 13176 1787 5886
3262986,17948 14371 48679 39475 42557 14401 47766 37067 31015 13176 12667 27521 5514 17872
2014270,44290 33026 29956 11398 18699 26765 19863 38818 14645 47672 46654 43967 25442 49517 13176
1974112,40706 29848 9755 6878 23165
1358914,27521 36865 21137 24852 5785 28204 28465 27845 18020
1372064,None
179269,47626 24852 33198 23922
2538567,14858 32784 45099 4660 32829 21067 35921 27237 6245 19607 31423 45761 5314 35534 8920 46811 42240 40199 5976 32605 25952 29553 33651 28535 20345 17795 6046 41909 15290 17341 31683
1096776,33303 17946 17948 48679 8277 47209 35951 2720 5876 41220 37147 44359 329 35168 10096 13176 21903 22935 41950
1621067,35269 21573 4938
2014284,19348 40856 47652 10709 11627 38000 23929 11772
834637,21903 30233 5539 13176
772621,21137 19677 24852 27966 13176 9598 20906 45504 45007 2014 31737
179280,2825 19821 21267 24954 45437
1096785,6184 15541 40120 26553 49610 20940 20951 35053 13042 23423
1318755,30489 970
2800724,16896 36438
3193941,6184 20940 21903 21137 42803 31985 13176 33147
2014298,196 6760 13176
1752155,35336 7693 1559 27681 22610 13966 14992 34987 12986 36107 48395 24852 23909 24954 31683 19963
1883228,27156 12320 1203 30024 19678 48628 28021 7673 1786 3583
1078458,45066 24852 7781
1227870,18670 17652 9018
179295,21888 24852 33232 41950
572513,1234 49235
703586,31985 49235 13176 12341 37687
691200,24852 28465 45788
2175137,518 24852 20632 37156 4920 27966 6975 4544 45123 26706 8021 25837 5358 42865 17397 17142
965739,22935 43961 37687 5450 34126 4210
1227884,41603 10180 47877 47977 18281 17179
48240,35221 14874
1883250,24964 8859 20280 46667 5479 20345
488638,35458 3856 32019 24852 18104 25670 15694 723 5077 23909 24053 46844
925545,None
2407545,1194 15693 38447 21937 25362 14233
2669691,31371 42768 18963 30489 42265 2078 28849 46900 4799 35147 42458
1227900,35715 17948 43933 11937 21543 1194 17454 49327 26165 39990 18105 27966 24009 5450 19660 5077 8021 41950 47209 35951 21616 5876 13176
734846,24852
572544,30353
2536091,27845 35686 35628 31215 117 41787
2014339,43654 24852 18465 38563 33198 107 49517 1006 6128 15860
441477,21386 42803
2502477,43744 38768 22610 4724
2145415,45066 10768 49683 19488 40002 16965 20561 45771 4317 35045 40174 13070 24852 7969 28465 19260 27966 14147 14183 39275 36735 14218 15290
703624,39947 30776 26209 12916 47766 24235 39094 8424 24852 32030 28985 31562 32124 20869 21903 2450 26047
1501973,21903 22825 13176
538443,21137 24852 5785 5077 44632 28518 47209
572555,12916 45190 8390 26878 44799 35124 36173 23909 13303
2979010,1158 21137 5785 32043 27966 5212 43122 1272 31100
2276496,40706 13712 21137 47766 19613 43295 46667 49235 38739 8277 35168 4597 19448 20734
2960752,24838 28985 30391 5646 21616 22935 42265 2078
2800787,45066 37388 32831 48726 27344 11005 24830 20738 24852 38689 39782 34668 18828 47029 29623 18362 27086
2800792,24852 19660
2145433,47626 11422 28204 46820
310426,47626 49683 19057 20082 21137 8424 24852 12614 21903 12258
2800795,12324 8277 47209 162 37067 42265 38689 24385 14678 25043 48628 23029
1481180,47626 21903 21137 49683 39448 48679 28199 26032 8112 39928 28985 13885 18881 31683 27845 4945 26209 41319 39275 41844 13176
2669725,18079 42972 36316 13031 39529 25199 14332
1359006,13834 29284 48762 10374 21131 41722 41272 14147 17794 45443 42372 25495 6576 31159 29646 15840 32747 27629
2931871,35458 9477 39432 6281 26250 43154 1817 27033 39322 20378 9371 16797 25890 45 49326 43565 32689 35762 25146 18362 46522 30916 19155 43352 33756 16234 46189 10613
3062945,44557 12820 33813 26165 35951 4793 48881 42265 26915 14633 24413 13176 21903 19348 18883 12756
2538658,45064 43234
965796,46616 42701 5479 13176
1930438,24852 4793 27845 7411 24062
834726,46341 32775 47626 28688 29487 35761 21938 4289 28357 34789 13417 30320
703655,None
48297,46595 44167 44042 12817 24852 13718 28823 9755 287 38819 36393 16939 34862 16696 15424 19173 33894 16615 45036 38511 34160 19057
554183,12341 10070 48057 17915
3022706,9360
2105307,41131
1621167,None
1883312,30720 14084 42265 2855 6184 18615 30777 196 10310 37710 32478 3298 35561 11759 30450 12916
2014386,45445 24852 27086
3394078,261 30489 44449 2086 432 16185 27705 45646 27247
1621177,13575 44172 1940 16797 6184 21288 196 49235 3798 43352 9434 17122 19691 46061 9076 13176
1096890,17565 19488 28836 36262 16696 2240 8260 47301 41808 28498 7256 46817
2014395,49026 14084 24338 24903 19660 13646
703676,36865 22025 35921 14947 47209 9839 19057 21137 35503 38108 7916 39180 38689 28465 42828 13176 21903 35221 22935 21938 38890
619722,43106 24954
1883326,36106 41488 19863 39581 40490 48440 28221 12606 7489 8898 49481 47831 46448
1096898,40706 21903 21137 47766 42265 30489 49235
529716,39108 8859 15772
1825156,None
2061516,16797
403145,47626 21903 34969 48925 30122 21938 11187 6583 32570 46913 25556 42585 9178 13176 28537
285303,17902 7862
2538703,4297 22825 43394 18897 33401 21137 37646 13176 31618 42342 42445 28199 40706 38689 32655 18362 45007
678110,20114 5025 48205
572625,21903 24852 47766
310482,19204 24852 5785 48415 40742 34270 47209 39275
2014419,47209 30850 39055 21137 30391 6873 14594 21267 24852 6046 17835 21955 45007
106358,9387 48364 10108
2407638,40706 46979 38797 21903 24852 47766 16797 30884 28199 47912 28204 46900 39619 27845 39877 5959 26604
2407639,16398 17948 10291 43086 44632 47209 35951 31869 1158 9390 30391 34584 28985 27966 13176 47004 25513 48559 43961 25533 5073 26604
1752280,47626 33055 28985 45116
48346,13575 32403 12341 20955 8048
1883355,16920 13866 40490 43632 37489 2708 29373 24852 47570 37849 24053 32762
3063004,6184 16974 12341 15541
3022714,47626 48205 36603
703711,48679 45066 18027 39275 47766
1096929,21903 48679 18523 24177 33787
965859,24852 34070 26505 16797
572648,10673
1468089,45066 47626 8230 24184 5450 13176 27521 16262 32655 22935 8174
703723,35221 32689 48183 21709 5077 4605
1777809,17313 38768 43352
2014445,12427 2452 11073 39649
1359086,9339 24082 7315 39577 48679 27966 6740 47209 44393 40691 16759 13176 45948 25598
179440,None
3194098,44870
179443,46979 49683 47766 28842
2010123,4210
2127132,19677 34668 30169 26604
834807,47626 45066 26128 49683 27156 27695 39485 18523 7781 15467 14447 21616 5240 10895 47766 43158 34969 36011 19660 46802 28883 35547 19678 35045 8424 23801 49424 24852 30489 42265 7452 38689 39216 48946 4410 12606 44359 25936 39275 41844 21903 31640 6046 21417 27086 45007 18926
1490168,47626 17429 23576 48679 23634 26209 47209 15984 26738 19057 41593 8339 30391 23835 19311 13176 39806 49026 3464 21903 34199 21405 38312 39877 47590 39928
2800889,41860 17191 35530 13019 47209 22509 17902
3194107,36929 25157 20583
1668309,21009 31766 38944 34 6692 21051 36929 4163 25171 12888 38533 1158 25762 15017 42701 15070 2322 36149 16185 45968 34213 24489 432 21938 16848 5077 32254
2276608,19882 9339 41177
179457,33671 33198 41276 31853 31102
2145540,21573 6184 33768 39275 22507 9387 32689 13176 43352 8571 31805
441605,45066 13838 21137 36117 34969 19613 19875 44471 27966 329 26324 47209 47866
1752329,1559 29487 38844 19660 5479 32747 18926 23288 28156 8061
2276618,21137 47766 2078 12456 1463 17600 26209 43234 18531 33000 39275 38383 13176
2520279,29828 49352 42633 36170 9068 10957 21709 18379 466 24852 1498 11259
2538764,None
1580930,14337 28931 13060 41740 44560 47141 12986 33852 25691 20955 9458
441614,21137
965904,45948 47626 20114 47144 33342 27966 41665 46667 43086 19678 26209 31717 47209 20842 23543 13176 19068
2014481,25013
834834,25133 30639 48988 42719
1359126,21903 21137 329 13176
1681952,47209 21616 20794 329
1883419,45064 47626 9487 12087 24269
572700,40198 651 21137 34458 42110 30489 46886 37418 1203 28597 30391 18362 35163 8174 40174 19057 13176
2276637,49235
2407710,17948 47209 11945 15576 9955 20794 23543
2145568,40476 16797 26273 44618 36465 18677
572705,22151 47766 46886 43690 49098 44632 25691 4329 32747 11512 19068
1096995,47209 21137 30391 40706 3957 13176 27521 21903 21405 39877
1752358,None
1228073,4097 11777 27705 37524 26298 4799 6343 22238 5876 29987 46906 23375 16797 21955 12252
3063082,19202 22788 47626 45835 7693 49683 2708 14999 14886 2228 34358 37311 27730 32211 10580 32085 39132 9076 40316 47357
441644,12212 1379
179502,22149 14992 31634 10017
2279987,42244 47626 45066 24852 30489 45 22959 25931 43352 10603 10749
2532221,8424 47626 44910 47766
2407735,9839 19057 4210 37067 40198 38689 46886 36735 46979 18362 27104 31717
3063097,47766
179517,43619 10121 23565 3631 24852 22485 37687 13176
834879,18465 8277 18523 7781 47209 9839 43122 43662 21137 14992 39928 23236 3789 48364 36082 41220 4920 27966 44359 40268 36695 22888 13176 38777 17795 10121 29594 21405 43961 15290 41408 39877 45007 24024 22512 33787 10749
1752384,36227 14971
310593,21903 8277 47209 35951
2800962,17313 5258 13176 33147 14488
3087329,27985
310596,27985
834886,49098 8650 27726 24852 13371 38558
441671,49235 24852 28985
2407752,27086
1087081,None
1097036,40545 17794 29127 7976 47209 21903 46257 30450 24852
619746,None
1490258,20144 12606 23375 35536 16213 13176
2669908,38041 16286 4895 17832 33852 28862 15187 46039
2538839,19863 27356
3325272,35976 45064 32826 43631
2669913,2966 23452 23204 14761 34559 25396 1639 39275 44926
2538842,14084 40873 30391 1208 32537
834907,40706 44560 37141 37147 18479 28985 46906 2757 36550 8518 42585 26604 9203
1883484,12341
2800989,16797
1490271,8710 45066 49191 6734 24184 20114 14996 45723 42710 46820 28928 27413 25890 20282 5445 11619 41844 3957 46979 39303 13198 21903 35221 47029 34243 40910 9687 6631 5612 1017 13819 26620 4605
441696,None
663440,31553 36164 47209
3052414,48385 40706 42244 47626 32139 21137 22035 22963 1215 9808 14678 18523 21230 9839 41842 3957 13176
1097062,12916 40969 5258 196
179559,26369 34050 24838 37158 21927 31915 4799 8518 23383 47209 26604 48109 8174 13176 46584
179561,23296 33548 9932 23410 33651 39032
3194219,41351 24852 16920 41276 9422 34523 23909
1228140,14355 48857 13176
3194221,None
1097073,17033 24852 10453 12916
2538867,19605
3194228,16903 32271 16953 581 40028 22667 33943 18074 1181 36005 11985 25830 22778 41220 24852 23850 30021 5450 8013 13176 16261 32710 34789 40441 10749
1490295,14381 32338 47226 33466 2240 46817 19173 31981 4347 23296 33548 9068 37229 17264 16797 13249 47570 5077 18394 30183 5097
2145657,24852 49605 49610
2276730,39984 47209 28289 22164 12456 48364 5876 8467 27966 21405
2407803,26209 47209 21137 30391 41658 27344 44359 329 42828 13176
2145663,22031 41149
2801024,39275 10509
1883523,47931 26312 32465 36691 23909
1097092,47766 27966 34126 21405 29668
2913516,38768 7862 33147 12732
3063179,39928 45504 13176
179596,None
1153849,19057 21137 42701 14678 22888 13176 24026 4605
2932112,30233 46667 4210 47734 4855 26369 29447 7948 37646 14129 8518 21903 11182 31717
1056664,11140 19057 7806
966034,46616 27683 2091 49235 35939 11941 18606 24852 33590 37188 15693 27521 24964 22935 28601 31717 31720
2673219,3856 24852
703892,34969 47435 29006 22929
1529198,14874 21137 11933 24852 6948 34126 7120 31717
2014614,33000 17207 8571 16797
1122201,23043 9623 2078 24253 17872 34137
1490328,None
641604,47626 6184 13866 28204 40028 5785 11421 9387 19677 46820 37646 15153 17341 10212
2801051,47626 38944 47668 47766 40604 18594 41658 35547 43760 11520 24852 37147 22829 5463 16262 27086 9178 47601
2932127,3856 19389 13249 43209 19805
48544,30336 2180 28682 32139 27663 21267 13083 27548 2078 47792 31040 12099 40396 9550 35921 7781 13031 4210 7156 13176 26620 4477
834978,41400
48547,47626 18465 48707 5212 25718 1194 12980 19820 43394 28123 4605
3063204,1559 18460 13351 35914 36956 26209 7781 19057 3714 34969 47329 48875 43803 27966 3957 16759 13176 41351 21384 21927
3194277,11777 47626 37646 21137 27156 47766 30233 34335 18337 37158 38827 11576 31040 26317 13646 34128 27344 4688 49235 21709 10070 37464 44632 18523 26209 14947 33125 47209 13176
3413097,45603 12341 7753 17526 14971 23291 25852 47388 39200 5479 9076 13176 6532 48559 39877 48110 39928
324591,37766 28299 39877 5450 16874 13176 13944
2145704,43409
335772,11777 47626 45 15424 23664 35999 6334 8383 44270 40706 28930 38739 3999 5025 34214 24518 37845 4605
1490347,17795 24852 16797 33647
310700,26209 9839 24184 5876 38704 36685 24964 38293 27104
3325357,47626 22935
3325359,14084 23191 24489 5818 27966
2871286,2019
310708,46979 21903 14578 12916
3194295,30233 1463 36165 37067 33768
1359290,37766 28934 45066 47766 34969 38553 15902 34217 45 24631 40396 4957 30442 18670 33787 18814
360235,2050 47660 11821 22583 46654 46692 48746 19125 35004 9477 24852 7969 12099 14183 8555 43886 43409 7065 40866 45994 25544 5077 33784
2145725,16797 21288 33081 27845 3298 33000 4724 13176 30588
2913525,47626 38689 39108 13176 4605
2932160,46906 27845 21616 5746
2039712,46088 48205 23909 19173 44799
966083,47209
2407878,22166 548 37047 32980
2276808,34012 24850 20802
1952332,15872 39180 47630 21137 22825 39928 4799 9666 6348 45007 49235 8277 33120 19173 42342 32360 39275 36983 13176 45948
2932173,6182 30284 10831 21137 47766 5785 15649 46906 28476 27966 13176 46969 24964 13702 25005 45007 9689 39928
48591,47144 17979 9839 47766 36011 24852 44359 22888 17794 14218 21903 16797 43961 40396 5077
835024,37710 7987 13176
2276818,16363 13176
966100,21137 13176
1155168,None
2670039,40332 34321 24852 28204
2670040,4692 4210 7376 19173 46347 24852 20282 16797
2932186,20995 13829 22035 18465 47144 26209 47209 19057 42110 39561 21137 12456 30391 33497 45311 40706 2825 19731 42265 38689 42828 13176 18811 24964 42383 21903 33754 33787
1097179,44910 35221
179676,26278 34217 22963 18641 94 23909 33000 24177 12919
179678,47626 44560 21137 24852 2966 47766 16797 15649 29993 4920 25146 41787 43643 41290 42450 46676 14683 35547 26209 23909 47205 30949 24695 25466 33787 25340 46206 36735
441825,47209 13176 3957
1490402,12817 28199 32338 26251 26871 47888 44331 19248 14211 14218 36239 16797 29689
2276835,16797 43352 8048 24441 23423
961813,17038 4367 35727 24852 44949 40854 19736 18725 4778 28204 14903 44989 41665 31102 5314 14157 9810 38739 47965 19173 29801 39275 23410 13170 11259 42110
2276838,24852 31506 2078 15780 11182 17334 35921 24680 33129 19057
2014696,47626 45066 5646 13712 31634 24852 43295 13984 34217 820 26165 25295 5479
1228265,21137 40724 30233 47526 5161 33706 4142 40377 42557 37067 24933 47209 27881
2801130,47119 26128 48679 30784 8277 9839 35951 15995 21137 27845 18670 14129 13629 15200 5479 39275 27509 13176 46969 27522 46979 34270
3063275,19660 47029 38039
3325423,26209
310768,1559 19511 44661 47766 41290 8087 13249 18926 47087
3340477,45066 24852 44632
3194355,27196 32842 17008 2189 32403 27307 48335 33044 46402 43352 40299 16797 43967 5077 28634
3194356,21903 24852 16797 13984 21038 23288
2276854,46149 37710 12341 45051
2801146,19660 16797
1428053,35124 39127 40287
3325441,40706 4605 20617 24852 34969 16797 15902 29344 26790 37029 34991 35887 6193 30257 22963 14461 26165 4920 27966 47167 27845 39121 33754 26209 7781 48230 31717 30440 5103 7280 21616 7923 9595 25340 10749
2695083,None
2017878,29447 32655 24852 44980 39877 19677
1883654,26209 27845 8424 24852 34126 27521 24964 21405 2014 31717
1228295,12456 19660
48648,45316 44075
1359369,47766
2935383,45066 46738 24852 47766 6860 27086 8424 21616
1490444,11140 47626 22031 20114 21267 16797 18465 17191 1194 21560 41273 12614 5450 31717
2539021,24852 26209
1228303,39475
2585859,22035 17949 37947 19057 5258 21137 5785 10912 9387 30949 25340 24852 26915 22825 27966 25965 39794 9598 46979 37766 21903 12745 5077 9689 11737 27104
179736,None
2061237,24362 2120
8111,39427 27730 40723 42265 39275
2407964,34668 19660 37029
2407965,34050 26914 40571
95493,16768 47626 30219 21903 49683 24852 30489 43295 44712 33706 43768 4920 44352 13646 27344 9426 25043 2132 8174 21616 5876
1883680,27966 26604 21616
966179,14874 47209 24804 13176 8174 43504
966182,26915 12745 11499 17553 13176
